id,description,title,country,date_end,date_start,person,link,location,location_category,location_name
727,Kronprinsparret afholder middag for Mary Fondens Præsidium kl. 19.00,,Danmark,,2015-05-05T00:00:00,H.K.H. Kronprinsen,/menu/kalender/kronprinsparret-afholder-middag-for-mary-fondens-prasidium-kl-1900-2-2,,inrikes,
728,Kronprinsparret afholder middag for Mary Fondens Præsidium kl. 19.00,,Danmark,,2015-05-05T00:00:00,H.K.H. Kronprinsessen,/menu/kalender/kronprinsparret-afholder-middag-for-mary-fondens-prasidium-kl-1900-2-2,,inrikes,
729,H.K.H. Prinsesse Marie deltager i Beredskabsstyrelsens nordiske chefkursus kl. 11.45,,Danmark,,2015-05-05T00:00:00,H.K.H. Prinsesse Marie,/menu/kalender/hkh-prinsesse-marie-deltager-i-beredskabsstyrelsens-nordiske-chefkursus-kl-1145,,inrikes,
730,Regentparret går officielt om bord på Kongeskibet Dannebrog kl. 12.00,,Danmark,,2015-05-05T00:00:00,H.M. Dronningen,/menu/kalender/regentparret-gar-officielt-om-bord-pa-kongeskibet-dannebrog-kl-1200-2-2,,slottet,
731,Regentparret går officielt om bord på Kongeskibet Dannebrog kl. 12.00,,Danmark,,2015-05-05T00:00:00,H.K.H. Prins Henrik,/menu/kalender/regentparret-gar-officielt-om-bord-pa-kongeskibet-dannebrog-kl-1200-2-2,,slottet,
732,H.K.H. Prins Joachim holder mindetale i anledning af 70-års dagen for Danmarks befrielse kl. 13.00,,Danmark,,2015-05-05T00:00:00,H.K.H. Prins Joachim,/menu/kalender/hkh-prins-joachim-holder-mindetale-i-anledning-af-70-ars-dagen-for-danmarks-befrielse-k,,inrikes,
733,H.K.H. Kronprinsen forestår prisoverrækkelse i forbindelse med VL's 50-års jubilæum kl. 18.30,,Danmark,,2015-05-06T00:00:00,H.K.H. Kronprinsen,/menu/kalender/hkh-kronprinsen-forestar-prisoverrakkelse-i-forbindelse-med-vls-50-ars-jubilaum-kl-18,,inrikes,
734,H.K.H. Prinsgemalen deltager i Tivoliklubbens forårsmøde kl. 10.40,,Danmark,,2015-05-06T00:00:00,H.K.H. Prins Henrik,/menu/kalender/hkh-prinsgemalen-deltager-i-tivoliklubbens-forarsmode-kl-1040,,inrikes,
735,H.K.H. Prinsesse Benedikte deltager i mødet i Pigespejdernes Fællesråd kl. 16.00,,Danmark,,2015-05-06T00:00:00,H.K.H. Prinsesse Benedikte,/menu/kalender/hkh-prinsesse-benedikte-deltager-som-formand-i-modet-i-pigespejdernes-fallesrad-kl-16-2,,inrikes,
736,H.K.H. Prinsesse Benedikte afholder bestyrelsesmøde og generalforsamling i Dressurens Venner kl. 15.00,,Danmark,,2015-05-07T00:00:00,H.K.H. Prinsesse Benedikte,/menu/kalender/hkh-prinsesse-benedikte-afholder-bestyrelsesmode-og-generalforsamling-i-dressurens-venn-2,,inrikes,
737,H.K.H. Prins Joachim overværer præsentationen af øko-biler kl. 11.00,,Danmark,,2015-05-07T00:00:00,H.K.H. Prins Joachim,/menu/kalender/hkh-prins-joachim-overvarer-prasentationen-af-oko-biler-kl-1100,,inrikes,
738,H.K.H. Kronprinsessen overrækker legater fra ”The Crown Princess Mary Scholarship” kl. 16.00,,Danmark,,2015-05-07T00:00:00,H.K.H. Kronprinsessen,/menu/kalender/hkh-kronprinsessen-overrakker-legater-fra-the-crown-princess-mary-scholarship-kl-16,,inrikes,
739,H.K.H. Kronprinsen forestår overrækkelse af The Brain Prize 2015 kl. 17.15,,Danmark,,2015-05-07T00:00:00,H.K.H. Kronprinsen,/menu/kalender/hkh-kronprinsen-forestar-overrakkelse-af-the-brain-prize-2015-kl-1715,,inrikes,
740,H.H. Prinsesse Elisabeths 80-års fødselsdag,,Danmark,,2015-05-08T00:00:00,,/menu/kalender/hh-prinsesse-elisabeths-80-ars-fodselsdag,,slottet,
741,H.K.H. Kronprinsessen forestår indvielse af Ringsted Krisecenters sansehave og legeplads kl. 14.30,,Danmark,,2015-05-08T00:00:00,H.K.H. Kronprinsessen,/menu/kalender/hkh-kronprinsessen-forestar-indvielse-af-ringsted-krisecenters-sansehave-og-legeplads-k,,inrikes,
742,Regentparret til stede ved Danmarks Tekniske Universitets årsfest kl. 17.00,,Danmark,,2015-05-08T00:00:00,H.M. Dronningen,/menu/kalender/regentparret-til-stede-ved-danmarks-tekniske-universitets-arsfest-kl-1700,,inrikes,
743,Regentparret til stede ved Danmarks Tekniske Universitets årsfest kl. 17.00,,Danmark,,2015-05-08T00:00:00,H.K.H. Prins Henrik,/menu/kalender/regentparret-til-stede-ved-danmarks-tekniske-universitets-arsfest-kl-1700,,inrikes,
744,H.K.H. Kronprinsessen forestår indvielse af Bridgewalking på den gamle Lillebæltsbro kl. 11.00,,Danmark,,2015-05-10T00:00:00,H.K.H. Kronprinsessen,/menu/kalender/hkh-kronprinsessen-forestar-indvielse-af-bridgewalking-pa-den-gamle-lillebaltsbro-kl-1,,inrikes,
745,H.K.H. Prinsesse Marie deltager i L'Oréal/UNESCO´s legatuddeling kl. 14.00,,Danmark,,2015-05-11T00:00:00,H.K.H. Prinsesse Marie,/menu/kalender/hkh-prinsesse-marie-deltager-i-lorealunescos-legatuddeling-kl-1400-2,,inrikes,
746,H.K.H. Prinsgemalen modtager WWFs Verdensdirektør kl. 12.15,,Danmark,,2015-05-12T00:00:00,H.K.H. Prins Henrik,/menu/kalender/hkh-prinsgemalen-modtager-wwfs-verdensdirektor-kl-1215,,slottet,
747,H.K.H. Kronprinsessen åbner ”Råd til Livet” i Mødrehjælpen og deltager i Klubfidusen-event i AaB 13.30,,Danmark,,2015-05-12T00:00:00,H.K.H. Kronprinsessen,/menu/kalender/hkh-kronprinsessen-abner-rad-til-livet-i-modrehjalpen-og-deltager-i-klubfidusen-event,,inrikes,
748,H.M. Dronningen til stede ved Haandværkerforeningens medaljeoverrækkelse på Københavns Rådhus kl. 17.30,,Danmark,,2015-05-12T00:00:00,H.M. Dronningen,/menu/kalender/hm-dronningen-til-stede-ved-haandvarkerforeningens-medaljeoverrakkelse-pa-kobenhavns-rad,,inrikes,
749,H.K.H. Prinsesse Marie deltager som protektor i AIDS-Fondets IPM briefing kl. 12.30,,Danmark,,2015-05-13T00:00:00,H.K.H. Prinsesse Marie,/menu/kalender/hkh-prinsesse-marie-deltager-som-protektor-i-aids-fondets-ipm-briefing-kl-1230,,inrikes,
750,H.K.H. Prinsesse Benedikte afholder som formand møde i Pigespejdernes Fællesråd kl. 16.00.,,Danmark,,2015-05-13T00:00:00,H.K.H. Prinsesse Benedikte,/menu/kalender/hkh-prinsesse-benedikte-afholder-som-formand-mode-i-pigespejdernes-fallesrad-kl-1600,,inrikes,
751,H.K.H. Prins Joachim deltager ved DI og Håndværks Medaljefond i Østjyllands medaljeoverrækkelse 17.00,,Danmark,,2015-05-13T00:00:00,H.K.H. Prins Joachim,/menu/kalender/hkh-prins-joachim-deltager-ved-di-og-handvarks-medaljefond-i-ostjyllands-medaljeoverrak,,inrikes,
752,H.K.H. Prins Joachim deltager ved Dansk Industri og Håndværks Medaljefond i Østjyllands medaljeoverrækkelse kl. 16.30,,Danmark,,2015-05-15T00:00:00,H.K.H. Prins Joachim,/menu/kalender/hkh-prins-joachim-deltager-ved-dansk-industri-og-handvarks-medaljefond-i-ostjyllands-me-2,,inrikes,
753,"H.K.H. Prinsgemalen deltager i KulturBornholms udnævnelse af ""Årets Æreskunstner"" kl. 16.00",,Danmark,,2015-05-16T00:00:00,H.K.H. Prins Henrik,/menu/kalender/hkh-prinsgemalen-deltager-i-kulturbornholms-udnavnelse-af-arets-areskunstner-kl-160,,inrikes,
754,Offentlig audiens på Christiansborg Slot kl. 10.00,,Danmark,,2015-05-18T00:00:00,H.M. Dronningen,/menu/kalender/offentlig-audiens-pa-christiansborg-slot-kl-1000-29-2,,slottet,
755,H.K.H. Prinsgemalen deltager i møde i komitéen for Prins Henriks Æresmedalje og Eksportforeningens Diplom kl. 11.00,,Danmark,,2015-05-18T00:00:00,H.K.H. Prins Henrik,/menu/kalender/hkh-prinsgemalen-deltager-i-mode-i-komiteen-for-prins-henriks-aresmedalje-og-eksportfor,,inrikes,
756,H.M. Dronningen er til stede ved indvielsen af CLAY Keramik Museum Danmark kl. 11.00,,Danmark,,2015-05-19T00:00:00,H.M. Dronningen,/menu/kalender/hm-dronningen-er-til-stede-ved-indvielsen-af-clay-keramik-museum-danmark-kl-1100,,inrikes,
757,Kronprinsparret besøger Tyskland d. 19.-21. maj 2015,,Danmark,,2015-05-19T00:00:00,H.K.H. Kronprinsen,/kalender/kronprinsparret-besoeger-tyskland-d-19-21-maj-2015,,utrikes,Tyskland
758,Kronprinsparret besøger Tyskland d. 19.-21. maj 2015,,Danmark,,2015-05-19T00:00:00,H.K.H. Kronprinsessen,/kalender/kronprinsparret-besoeger-tyskland-d-19-21-maj-2015,,utrikes,Tyskland
759,"H.K.H. Prinsesse Marie deltager i Folkekirkens Nødhjælps kampagne ""Bag så det batter""-arrangement kl. 9.00",,Danmark,,2015-05-20T00:00:00,H.K.H. Prinsesse Marie,/menu/kalender/hkh-prinsesse-marie-deltager-i-folkekirkens-nodhjalps-kampagne-bag-sa-det-batter-arra,,inrikes,
760,H.M. Dronningen deltager i en reception i anledning af udstillingen ”H” af kunstner Ingvar Cronhammar kl. 17.15,,Danmark,,2015-05-22T00:00:00,H.M. Dronningen,/menu/kalender/hm-dronningen-deltager-i-en-reception-i-anledning-af-udstillingen-h-af-kunstner-ingvar,,inrikes,
761,H.M. Dronningen er til stede ved Herlufsholms 450-års jubilæum kl. 10.00,,Danmark,,2015-05-23T00:00:00,H.M. Dronningen,/menu/kalender/hm-dronningen-er-til-stede-ved-herlufsholms-450-ars-jubilaum-kl-1000,,inrikes,
762,H.K.H. Kronprinsessen besøger Psykiatrifondens Reach Out bus og overværer undervisning for en 6. klasse kl. 10.00,,Danmark,,2015-05-27T00:00:00,H.K.H. Kronprinsessen,/menu/kalender/hkh-kronprinsessen-besoger-psykiatrifondens-reach-out-bus-og-overvarer-undervisning-for,,inrikes,
763,Regentparret deltager i koncert med Livgardens Musikkorps kl. 16.00,,Danmark,,2015-05-27T00:00:00,H.K.H. Prins Henrik,/menu/kalender/regentparret-deltager-i-koncert-med-livgardens-musikkorps-kl-1600,,inrikes,
764,H.K.H. Prinsesse Benedikte åbner European Academy of Childhood Disability Conference kl. 14.00,,Danmark,,2015-05-27T00:00:00,H.K.H. Prinsesse Benedikte,/menu/kalender/hkh-prinsesse-benedikte-abner-european-academy-of-childhood-disability-conference-kl-1,,inrikes,
765,Regentparret deltager i koncert med Livgardens Musikkorps kl. 16.00,,Danmark,,2015-05-27T00:00:00,H.M. Dronningen,/menu/kalender/regentparret-deltager-i-koncert-med-livgardens-musikkorps-kl-1600,,inrikes,
766,"H.K.H. Prinsesse Benedikte besøger udstillingen ""Den dolda kvinnomakten och barnen"" på Skarhult Slot kl. 11.30",,Danmark,,2015-05-28T00:00:00,H.K.H. Prinsesse Benedikte,/menu/kalender/hkh-prinsesse-benedikte-besoger-udstillingen-den-dolda-kvinnomakten-och-barnen-pa-ska,,slottet,
767,H.K.H. Prinsesse Marie deltager i Specialskolernes Idrætsdag kl. 11.40,,Danmark,,2015-05-28T00:00:00,H.K.H. Prinsesse Marie,/menu/kalender/hkh-prinsesse-marie-deltager-i-specialskolernes-idratsdag-kl-1140,,inrikes,
768,H.K.H. Prinsesse Benedikte overværer åbningen af Esbjerg og Omegns Rideklubs internationale stævne i voltigering kl. 9.00,,Danmark,,2015-05-29T00:00:00,H.K.H. Prinsesse Benedikte,/menu/kalender/hkh-prinsesse-benedikte-overvarer-abningen-af-esbjerg-og-omegns-rideklubs-international,,inrikes,
769,H.K.H. Prins Joachim deltager ved markeringen af ”The International Peacekeepers Day” kl. 12.15,,Danmark,,2015-05-29T00:00:00,H.K.H. Prins Joachim,/menu/kalender/hkh-prins-joachim-deltager-ved-markeringen-af-the-international-peacekeepers-day-kl,,slottet,
770,H.K.H. Prinsgemalen deltager i Eksportforeningens 50-års jubilæum kl. 18.30,,Danmark,,2015-05-29T00:00:00,H.K.H. Prins Henrik,/menu/kalender/hkh-prinsgemalen-deltager-i-eksportforeningens-50-ars-jubilaum-kl-1830,,inrikes,
771,H.K.H. Kronprinsen er til stede ved finaleafsnittet i ”ICF Canoe Sprint World Cup Copenhagen” kl. 9.45,,Danmark,,2015-05-30T00:00:00,H.K.H. Kronprinsen,/menu/kalender/hkh-kronprinsen-er-til-stede-ved-finaleafsnittet-i-icf-canoe-sprint-world-cup-copenhag,,inrikes,
772,H.K.H. Prins Joachim deltager ved åbning af Diabetesforeningens repræsentantskabsmøde kl. 10.10,,Danmark,,2015-05-30T00:00:00,H.K.H. Prins Joachim,/menu/kalender/hkh-prins-joachim-deltager-ved-abning-af-diabetesforeningens-reprasentantskabsmode-kl,,inrikes,
773,H.K.H. Kronprinsessen deltager i Fri for Mobberi Børnestafet kl. 14.00,,Danmark,,2015-05-30T00:00:00,H.K.H. Kronprinsessen,/menu/kalender/hkh-kronprinsessen-deltager-i-fri-for-mobberi-bornestafet-kl-1400-2,,inrikes,
774,Regentparret til stede ved åbning af udstilling kl. 12.00,,Danmark,,2015-04-01T00:00:00,H.M. Dronningen,/menu/kalender/regentparret-til-stede-ved-abning-af-udstilling-kl-1200,,inrikes,
775,Regentparret til stede ved åbning af udstilling kl. 12.00,,Danmark,,2015-04-01T00:00:00,H.K.H. Prins Henrik,/menu/kalender/regentparret-til-stede-ved-abning-af-udstilling-kl-1200,,inrikes,
776,Regentparret overværer festforestilling i anledning af 75-års dagen kl. 20.00,,Danmark,,2015-04-08T00:00:00,H.M. Dronningen,/menu/kalender/regentparret-overvarer-festforestilling-i-anledning-af-75-ars-dagen-kl-2000,,inrikes,
777,Regentparret overværer festforestilling i anledning af 75-års dagen kl. 20.00,,Danmark,,2015-04-08T00:00:00,H.K.H. Prins Henrik,/menu/kalender/regentparret-overvarer-festforestilling-i-anledning-af-75-ars-dagen-kl-2000,,inrikes,
778,Regentparret overværer festforestilling i anledning af 75-års dagen kl. 20.00,,Danmark,,2015-04-08T00:00:00,H.K.H. Kronprinsen,/menu/kalender/regentparret-overvarer-festforestilling-i-anledning-af-75-ars-dagen-kl-2000,,inrikes,
779,Regentparret overværer festforestilling i anledning af 75-års dagen kl. 20.00,,Danmark,,2015-04-08T00:00:00,H.K.H. Kronprinsessen,/menu/kalender/regentparret-overvarer-festforestilling-i-anledning-af-75-ars-dagen-kl-2000,,inrikes,
780,Regentparret overværer festforestilling i anledning af 75-års dagen kl. 20.00,,Danmark,,2015-04-08T00:00:00,H.K.H. Prins Joachim,/menu/kalender/regentparret-overvarer-festforestilling-i-anledning-af-75-ars-dagen-kl-2000,,inrikes,
781,Regentparret overværer festforestilling i anledning af 75-års dagen kl. 20.00,,Danmark,,2015-04-08T00:00:00,H.K.H. Prinsesse Marie,/menu/kalender/regentparret-overvarer-festforestilling-i-anledning-af-75-ars-dagen-kl-2000,,inrikes,
782,H.K.H. Kronprinsessen deltager i markeringen af 75-året for besættelsen 9. april 1940 kl 12.00,,Danmark,,2015-04-09T00:00:00,H.K.H. Kronprinsessen,/menu/kalender/hkh-kronprinsessen-deltager-i-markeringen-af-75-aret-for-besattelsen-9-april-1940-kl-1,,inrikes,
783,Residensforlæggelse til Fredensborg Slot,,Danmark,,2015-04-09T00:00:00,H.M. Dronningen,/menu/kalender/residensforlaggelse-til-fredensborg-slot-3-2,,slottet,
784,Residensforlæggelse til Fredensborg Slot,,Danmark,,2015-04-09T00:00:00,H.K.H. Prins Henrik,/menu/kalender/residensforlaggelse-til-fredensborg-slot-3-2,,slottet,
785,Regentparret modtager Fredensborg bys fakkeltog kl. 21.00,,Danmark,,2015-04-10T00:00:00,H.M. Dronningen,/menu/kalender/regentparret-modtager-fredensborg-bys-fakkeltog-kl-2100-2,,slottet,
786,Regentparret modtager Fredensborg bys fakkeltog kl. 21.00,,Danmark,,2015-04-10T00:00:00,H.K.H. Prins Henrik,/menu/kalender/regentparret-modtager-fredensborg-bys-fakkeltog-kl-2100-2,,slottet,
787,H.M. Dronningen afholder pressemøde i anledning af sin 75-års fødselsdag kl. 14.30,,Danmark,,2015-04-13T00:00:00,H.M. Dronningen,/menu/kalender/hm-dronningen-afholder-pressemode-i-anledning-af-sin-75-ars-fodselsdag-kl-1430,,slottet,
788,H.K.H. Prinsesse Benedikte deltager i bestyrelsesmøde og generalforsamling i Dronning Ingrids Hæderslegat kl. 12.00,,Danmark,,2015-04-14T00:00:00,H.K.H. Prinsesse Benedikte,/menu/kalender/hkh-prinsesse-benedikte-deltager-i-bestyrelsesmode-og-generalforsamling-i-dronning-ingr,,inrikes,
789,H.M. Dronningen overrækkes gave af Nationalmuseet samt overrækker legat kl. 14.30,,Danmark,,2015-04-14T00:00:00,H.M. Dronningen,/kalender/hm-dronningen-overraekkes-gave-af-nationalmuseet-samt-overraekker-legat-kl-1430,,inrikes,
790,H.M. Dronningen afholder gallataffel i anledning af 75-års fødselsdagen kl. 20.00,,Danmark,,2015-04-15T00:00:00,H.M. Dronningen,/menu/kalender/hm-dronningen-afholder-gallataffel-i-anledning-af-75-ars-fodselsdagen-kl-2000,,slottet,
791,H.M. Dronningen afholder gallataffel i anledning af 75-års fødselsdagen kl. 20.00,,Danmark,,2015-04-15T00:00:00,H.K.H. Kronprinsen,/menu/kalender/hm-dronningen-afholder-gallataffel-i-anledning-af-75-ars-fodselsdagen-kl-2000,,slottet,
792,H.M. Dronningen afholder gallataffel i anledning af 75-års fødselsdagen kl. 20.00,,Danmark,,2015-04-15T00:00:00,H.K.H. Kronprinsessen,/menu/kalender/hm-dronningen-afholder-gallataffel-i-anledning-af-75-ars-fodselsdagen-kl-2000,,slottet,
793,H.M. Dronningen afholder gallataffel i anledning af 75-års fødselsdagen kl. 20.00,,Danmark,,2015-04-15T00:00:00,H.K.H. Prins Joachim,/menu/kalender/hm-dronningen-afholder-gallataffel-i-anledning-af-75-ars-fodselsdagen-kl-2000,,slottet,
794,H.M. Dronningen afholder gallataffel i anledning af 75-års fødselsdagen kl. 20.00,,Danmark,,2015-04-15T00:00:00,H.K.H. Prinsesse Marie,/menu/kalender/hm-dronningen-afholder-gallataffel-i-anledning-af-75-ars-fodselsdagen-kl-2000,,slottet,
795,H.M. Dronningen afholder gallataffel i anledning af 75-års fødselsdagen kl. 20.00,,Danmark,,2015-04-15T00:00:00,H.K.H. Prinsesse Benedikte,/menu/kalender/hm-dronningen-afholder-gallataffel-i-anledning-af-75-ars-fodselsdagen-kl-2000,,slottet,
796,H.M. Dronningen afholder middag i anledning af Dronningens 75-års fødselsdag kl. 20.00,,Danmark,,2015-04-16T00:00:00,H.M. Dronningen,/menu/kalender/hm-dronningen-afholder-middag-i-anledning-af-dronningens-75-ars-fodselsdag-kl-2000,,slottet,
797,H.M. Dronningen afholder middag i anledning af Dronningens 75-års fødselsdag kl. 20.00,,Danmark,,2015-04-16T00:00:00,H.K.H. Kronprinsen,/menu/kalender/hm-dronningen-afholder-middag-i-anledning-af-dronningens-75-ars-fodselsdag-kl-2000,,slottet,
798,H.M. Dronningen afholder middag i anledning af Dronningens 75-års fødselsdag kl. 20.00,,Danmark,,2015-04-16T00:00:00,H.K.H. Kronprinsessen,/menu/kalender/hm-dronningen-afholder-middag-i-anledning-af-dronningens-75-ars-fodselsdag-kl-2000,,slottet,
799,H.M. Dronningen afholder middag i anledning af Dronningens 75-års fødselsdag kl. 20.00,,Danmark,,2015-04-16T00:00:00,H.K.H. Prins Joachim,/menu/kalender/hm-dronningen-afholder-middag-i-anledning-af-dronningens-75-ars-fodselsdag-kl-2000,,slottet,
800,H.M. Dronningen afholder middag i anledning af Dronningens 75-års fødselsdag kl. 20.00,,Danmark,,2015-04-16T00:00:00,H.K.H. Prinsesse Marie,/menu/kalender/hm-dronningen-afholder-middag-i-anledning-af-dronningens-75-ars-fodselsdag-kl-2000,,slottet,
801,H.M. Dronningen afholder middag i anledning af Dronningens 75-års fødselsdag kl. 20.00,,Danmark,,2015-04-16T00:00:00,H.K.H. Prinsesse Benedikte,/menu/kalender/hm-dronningen-afholder-middag-i-anledning-af-dronningens-75-ars-fodselsdag-kl-2000,,slottet,
802,H.K.H. Prins Joachim og H.K.H. Prinsesse Marie besøger Aalborg Zoo i anledning af havens 80-års fødselsdag kl. 10.30,,Danmark,,2015-04-18T00:00:00,H.K.H. Prins Joachim,/menu/kalender/hkh-prins-joachim-og-hkh-prinsesse-marie-besoger-aalborg-zoo-i-anledning-af-havens-8,,inrikes,Danmark
803,H.K.H. Prinsesse Marie optages i Christian Den Fjerdes Laug kl. 13.10,,Danmark,,2015-04-18T00:00:00,H.K.H. Prinsesse Marie,/menu/kalender/hkh-prinsesse-marie-optages-i-christian-den-fjerdes-laug-kl-1310,,inrikes,
804,H.K.H. Kronprinsessen deltager i Økodag 2015 kl. 10.00,,Danmark,,2015-04-19T00:00:00,H.K.H. Kronprinsessen,/menu/kalender/hkh-kronprinsessen-deltager-i-okodag-2015-kl-1000,,inrikes,
805,H.M. Dronningen modtager NATO's generalsekretær Jens Stoltenberg kl. 15.10,,Danmark,,2015-04-20T00:00:00,H.M. Dronningen,/menu/kalender/hm-dronningen-modtager-natos-generalsekretar-jens-stoltenberg-kl-1510,,slottet,
806,Kronprinsen er regent 21. – 22. april,,Danmark,,2015-04-21T00:00:00,H.K.H. Kronprinsen,/menu/kalender/kronprinsen-er-regent-21--22-april-2,,slottet,
807,H.K.H. Prinsesse Isabellas fødselsdag,,Danmark,,2015-04-21T00:00:00,H.K.H. Prinsesse Isabella,/menu/kalender/hkh-prinsesse-isabellas-fodselsdag-3,,slottet,
808,H.K.H. Prins Joachim besøger Randers Tandhjulsfabrik og erhvervsskolen Tradium kl. 11.00,,Danmark,,2015-04-21T00:00:00,H.K.H. Prins Joachim,/menu/kalender/hkh-prins-joachim-besoger-randers-tandhjulsfabrik-og-erhvervsskolen-tradium-kl-1100,,inrikes,Danmark
809,H.M. Dronningen er til stede ved koncert i anledning af Jean Sibelius og Carl Nielsens 150-års dage kl. 19.00,,Danmark,,2015-04-21T00:00:00,H.M. Dronningen,/menu/kalender/hm-dronningen-er-til-stede-ved-koncert-i-anledning-af-jean-sibelius-og-carl-nielsens-150,,utrikes,
810,H.K.H. Prins Joachim overværer uddeling af Wegner Prisen kl. 16.00,,Danmark,,2015-04-22T00:00:00,H.K.H. Prins Joachim,/menu/kalender/hkh-prins-joachim-overvarer-uddeling-af-wegner-prisen-kl-1600,,inrikes,
811,H.K.H. Kronprinsessen deltager i markering af Maternity Foundations 10-års jubilæum kl. 16.00,,Danmark,,2015-04-22T00:00:00,H.K.H. Kronprinsessen,/menu/kalender/hkh-kronprinsessen-deltager-i-markering-af-maternity-foundations-10-ars-jubilaum-kl-16,,inrikes,
812,H.K.H. Kronprinsessen deltager i den officielle åbning af Forskningens Døgn og overrækker en pris kl. 10.00,,Danmark,,2015-04-23T00:00:00,H.K.H. Kronprinsessen,/menu/kalender/hkh-kronprinsessen-deltager-i-den-officielle-abning-af-forskningens-dogn-og-overrakker,,inrikes,
